id,pokemon_id,generation_id,primary_type_id,secondary_type_id,meta
3145,494,7,11,2,"victini -- generation 7 -- psychic,fire"
3146,495,7,5,,snivy -- generation 7 -- grass
3147,496,7,5,,servine -- generation 7 -- grass
3148,497,7,5,,serperior -- generation 7 -- grass
3149,498,7,2,,tepig -- generation 7 -- fire
3150,499,7,2,7,"pignite -- generation 7 -- fire,fighting"
3151,500,7,2,7,"emboar -- generation 7 -- fire,fighting"
3152,501,7,3,,oshawott -- generation 7 -- water
3153,502,7,3,,dewott -- generation 7 -- water
3154,503,7,3,,samurott -- generation 7 -- water
3155,504,7,1,,patrat -- generation 7 -- normal
3156,505,7,1,,watchog -- generation 7 -- normal
3157,506,7,1,,lillipup -- generation 7 -- normal
3158,507,7,1,,herdier -- generation 7 -- normal
3159,508,7,1,,stoutland -- generation 7 -- normal
3160,509,7,16,,purrloin -- generation 7 -- dark
3161,510,7,16,,liepard -- generation 7 -- dark
3162,511,7,5,,pansage -- generation 7 -- grass
3163,512,7,5,,simisage -- generation 7 -- grass
3164,513,7,2,,pansear -- generation 7 -- fire
3165,514,7,2,,simisear -- generation 7 -- fire
3166,515,7,3,,panpour -- generation 7 -- water
3167,516,7,3,,simipour -- generation 7 -- water
3168,517,7,11,,munna -- generation 7 -- psychic
3169,518,7,11,,musharna -- generation 7 -- psychic
3170,519,7,1,10,"pidove -- generation 7 -- normal,flying"
3171,520,7,1,10,"tranquill -- generation 7 -- normal,flying"
3172,521,7,1,10,"unfezant -- generation 7 -- normal,flying"
3173,522,7,4,,blitzle -- generation 7 -- electric
3174,523,7,4,,zebstrika -- generation 7 -- electric
3175,524,7,13,,roggenrola -- generation 7 -- rock
3176,525,7,13,,boldore -- generation 7 -- rock
3177,526,7,13,,gigalith -- generation 7 -- rock
3178,527,7,11,10,"woobat -- generation 7 -- psychic,flying"
3179,528,7,11,10,"swoobat -- generation 7 -- psychic,flying"
3180,529,7,9,,drilbur -- generation 7 -- ground
3181,530,7,9,17,"excadrill -- generation 7 -- ground,steel"
3182,531,7,1,,audino -- generation 7 -- normal
3183,532,7,7,,timburr -- generation 7 -- fighting
3184,533,7,7,,gurdurr -- generation 7 -- fighting
3185,534,7,7,,conkeldurr -- generation 7 -- fighting
3186,535,7,3,,tympole -- generation 7 -- water
3187,536,7,3,9,"palpitoad -- generation 7 -- water,ground"
3188,537,7,3,9,"seismitoad -- generation 7 -- water,ground"
3189,538,7,7,,throh -- generation 7 -- fighting
3190,539,7,7,,sawk -- generation 7 -- fighting
3191,540,7,12,5,"sewaddle -- generation 7 -- bug,grass"
3192,541,7,12,5,"swadloon -- generation 7 -- bug,grass"
3193,542,7,12,5,"leavanny -- generation 7 -- bug,grass"
3194,543,7,12,8,"venipede -- generation 7 -- bug,poison"
3195,544,7,12,8,"whirlipede -- generation 7 -- bug,poison"
3196,545,7,12,8,"scolipede -- generation 7 -- bug,poison"
3197,546,7,5,18,"cottonee -- generation 7 -- grass,fairy"
3198,547,7,5,18,"whimsicott -- generation 7 -- grass,fairy"
3199,548,7,5,,petilil -- generation 7 -- grass
3200,549,7,5,,lilligant -- generation 7 -- grass
3201,550,7,3,,basculin -- generation 7 -- water
3202,551,7,9,16,"sandile -- generation 7 -- ground,dark"
3203,552,7,9,16,"krokorok -- generation 7 -- ground,dark"
3204,553,7,9,16,"krookodile -- generation 7 -- ground,dark"
3205,554,7,2,,darumaka -- generation 7 -- fire
3206,555,7,2,,darmanitan -- generation 7 -- fire
3207,556,7,5,,maractus -- generation 7 -- grass
3208,557,7,12,13,"dwebble -- generation 7 -- bug,rock"
3209,558,7,12,13,"crustle -- generation 7 -- bug,rock"
3210,559,7,16,7,"scraggy -- generation 7 -- dark,fighting"
3211,560,7,16,7,"scrafty -- generation 7 -- dark,fighting"
3212,561,7,11,10,"sigilyph -- generation 7 -- psychic,flying"
3213,562,7,14,,yamask -- generation 7 -- ghost
3214,563,7,14,,cofagrigus -- generation 7 -- ghost
3215,564,7,3,13,"tirtouga -- generation 7 -- water,rock"
3216,565,7,3,13,"carracosta -- generation 7 -- water,rock"
3217,566,7,13,10,"archen -- generation 7 -- rock,flying"
3218,567,7,13,10,"archeops -- generation 7 -- rock,flying"
3219,568,7,8,,trubbish -- generation 7 -- poison
3220,569,7,8,,garbodor -- generation 7 -- poison
3221,570,7,16,,zorua -- generation 7 -- dark
3222,571,7,16,,zoroark -- generation 7 -- dark
3223,572,7,1,,minccino -- generation 7 -- normal
3224,573,7,1,,cinccino -- generation 7 -- normal
3225,574,7,11,,gothita -- generation 7 -- psychic
3226,575,7,11,,gothorita -- generation 7 -- psychic
3227,576,7,11,,gothitelle -- generation 7 -- psychic
3228,577,7,11,,solosis -- generation 7 -- psychic
3229,578,7,11,,duosion -- generation 7 -- psychic
3230,579,7,11,,reuniclus -- generation 7 -- psychic
3231,580,7,3,10,"ducklett -- generation 7 -- water,flying"
3232,581,7,3,10,"swanna -- generation 7 -- water,flying"
3233,582,7,6,,vanillite -- generation 7 -- ice
3234,583,7,6,,vanillish -- generation 7 -- ice
3235,584,7,6,,vanilluxe -- generation 7 -- ice
3236,585,7,1,5,"deerling -- generation 7 -- normal,grass"
3237,586,7,1,5,"sawsbuck -- generation 7 -- normal,grass"
3238,587,7,4,10,"emolga -- generation 7 -- electric,flying"
3239,588,7,12,,karrablast -- generation 7 -- bug
3240,589,7,12,17,"escavalier -- generation 7 -- bug,steel"
3241,590,7,5,8,"foongus -- generation 7 -- grass,poison"
3242,591,7,5,8,"amoonguss -- generation 7 -- grass,poison"
3243,592,7,3,14,"frillish -- generation 7 -- water,ghost"
3244,593,7,3,14,"jellicent -- generation 7 -- water,ghost"
3245,594,7,3,,alomomola -- generation 7 -- water
3246,595,7,12,4,"joltik -- generation 7 -- bug,electric"
3247,596,7,12,4,"galvantula -- generation 7 -- bug,electric"
3248,597,7,5,17,"ferroseed -- generation 7 -- grass,steel"
3249,598,7,5,17,"ferrothorn -- generation 7 -- grass,steel"
3250,599,7,17,,klink -- generation 7 -- steel
3251,600,7,17,,klang -- generation 7 -- steel
3252,601,7,17,,klinklang -- generation 7 -- steel
3253,602,7,4,,tynamo -- generation 7 -- electric
3254,603,7,4,,eelektrik -- generation 7 -- electric
3255,604,7,4,,eelektross -- generation 7 -- electric
3256,605,7,11,,elgyem -- generation 7 -- psychic
3257,606,7,11,,beheeyem -- generation 7 -- psychic
3258,607,7,14,2,"litwick -- generation 7 -- ghost,fire"
3259,608,7,14,2,"lampent -- generation 7 -- ghost,fire"
3260,609,7,14,2,"chandelure -- generation 7 -- ghost,fire"
3261,610,7,15,,axew -- generation 7 -- dragon
3262,611,7,15,,fraxure -- generation 7 -- dragon
3263,612,7,15,,haxorus -- generation 7 -- dragon
3264,613,7,6,,cubchoo -- generation 7 -- ice
3265,614,7,6,,beartic -- generation 7 -- ice
3266,615,7,6,,cryogonal -- generation 7 -- ice
3267,616,7,12,,shelmet -- generation 7 -- bug
3268,617,7,12,,accelgor -- generation 7 -- bug
3269,618,7,9,4,"stunfisk -- generation 7 -- ground,electric"
3270,619,7,7,,mienfoo -- generation 7 -- fighting
3271,620,7,7,,mienshao -- generation 7 -- fighting
3272,621,7,15,,druddigon -- generation 7 -- dragon
3273,622,7,9,14,"golett -- generation 7 -- ground,ghost"
3274,623,7,9,14,"golurk -- generation 7 -- ground,ghost"
3275,624,7,16,17,"pawniard -- generation 7 -- dark,steel"
3276,625,7,16,17,"bisharp -- generation 7 -- dark,steel"
3277,626,7,1,,bouffalant -- generation 7 -- normal
3278,627,7,1,10,"rufflet -- generation 7 -- normal,flying"
3279,628,7,1,10,"braviary -- generation 7 -- normal,flying"
3280,629,7,16,10,"vullaby -- generation 7 -- dark,flying"
3281,630,7,16,10,"mandibuzz -- generation 7 -- dark,flying"
3282,631,7,2,,heatmor -- generation 7 -- fire
3283,632,7,12,17,"durant -- generation 7 -- bug,steel"
3284,633,7,16,15,"deino -- generation 7 -- dark,dragon"
3285,634,7,16,15,"zweilous -- generation 7 -- dark,dragon"
3286,635,7,16,15,"hydreigon -- generation 7 -- dark,dragon"
3287,636,7,12,2,"larvesta -- generation 7 -- bug,fire"
3288,637,7,12,2,"volcarona -- generation 7 -- bug,fire"
3289,638,7,17,7,"cobalion -- generation 7 -- steel,fighting"
3290,639,7,13,7,"terrakion -- generation 7 -- rock,fighting"
3291,640,7,5,7,"virizion -- generation 7 -- grass,fighting"
3292,641,7,10,,tornadus -- generation 7 -- flying
3293,642,7,4,10,"thundurus -- generation 7 -- electric,flying"
3294,643,7,15,2,"reshiram -- generation 7 -- dragon,fire"
3295,644,7,15,4,"zekrom -- generation 7 -- dragon,electric"
3296,645,7,9,10,"landorus -- generation 7 -- ground,flying"
3297,646,7,15,6,"kyurem -- generation 7 -- dragon,ice"
3298,647,7,3,7,"keldeo -- generation 7 -- water,fighting"
3299,648,7,1,11,"meloetta -- generation 7 -- normal,psychic"
3300,649,7,12,17,"genesect -- generation 7 -- bug,steel"
3301,650,7,5,,chespin -- generation 7 -- grass
3302,651,7,5,,quilladin -- generation 7 -- grass
3303,652,7,5,7,"chesnaught -- generation 7 -- grass,fighting"
3304,653,7,2,,fennekin -- generation 7 -- fire
3305,654,7,2,,braixen -- generation 7 -- fire
3306,655,7,2,11,"delphox -- generation 7 -- fire,psychic"
3307,656,7,3,,froakie -- generation 7 -- water
3308,657,7,3,,frogadier -- generation 7 -- water
3309,658,7,3,16,"greninja -- generation 7 -- water,dark"
3310,659,7,1,,bunnelby -- generation 7 -- normal
3311,660,7,1,9,"diggersby -- generation 7 -- normal,ground"
3312,661,7,1,10,"fletchling -- generation 7 -- normal,flying"
3313,662,7,2,10,"fletchinder -- generation 7 -- fire,flying"
3314,663,7,2,10,"talonflame -- generation 7 -- fire,flying"
3315,664,7,12,,scatterbug -- generation 7 -- bug
3316,665,7,12,,spewpa -- generation 7 -- bug
3317,666,7,12,10,"vivillon -- generation 7 -- bug,flying"
3318,667,7,2,1,"litleo -- generation 7 -- fire,normal"
3319,668,7,2,1,"pyroar -- generation 7 -- fire,normal"
3320,669,7,18,,flabebe -- generation 7 -- fairy
3321,670,7,18,,floette -- generation 7 -- fairy
3322,671,7,18,,florges -- generation 7 -- fairy
3323,672,7,5,,skiddo -- generation 7 -- grass
3324,673,7,5,,gogoat -- generation 7 -- grass
3325,674,7,7,,pancham -- generation 7 -- fighting
3326,675,7,7,16,"pangoro -- generation 7 -- fighting,dark"
3327,676,7,1,,furfrou -- generation 7 -- normal
3328,677,7,11,,espurr -- generation 7 -- psychic
3329,678,7,11,,meowstic -- generation 7 -- psychic
3330,679,7,17,14,"honedge -- generation 7 -- steel,ghost"
3331,680,7,17,14,"doublade -- generation 7 -- steel,ghost"
3332,681,7,17,14,"aegislash -- generation 7 -- steel,ghost"
3333,682,7,18,,spritzee -- generation 7 -- fairy
3334,683,7,18,,aromatisse -- generation 7 -- fairy
3335,684,7,18,,swirlix -- generation 7 -- fairy
3336,685,7,18,,slurpuff -- generation 7 -- fairy
3337,686,7,16,11,"inkay -- generation 7 -- dark,psychic"
3338,687,7,16,11,"malamar -- generation 7 -- dark,psychic"
3339,688,7,13,3,"binacle -- generation 7 -- rock,water"
3340,689,7,13,3,"barbaracle -- generation 7 -- rock,water"
3341,690,7,8,3,"skrelp -- generation 7 -- poison,water"
3342,691,7,8,15,"dragalge -- generation 7 -- poison,dragon"
3343,692,7,3,,clauncher -- generation 7 -- water
3344,693,7,3,,clawitzer -- generation 7 -- water
3345,694,7,4,1,"helioptile -- generation 7 -- electric,normal"
3346,695,7,4,1,"heliolisk -- generation 7 -- electric,normal"
3347,696,7,13,15,"tyrunt -- generation 7 -- rock,dragon"
3348,697,7,13,15,"tyrantrum -- generation 7 -- rock,dragon"
3349,698,7,13,6,"amaura -- generation 7 -- rock,ice"
3350,699,7,13,6,"aurorus -- generation 7 -- rock,ice"
3351,700,7,18,,sylveon -- generation 7 -- fairy
3352,701,7,7,10,"hawlucha -- generation 7 -- fighting,flying"
3353,702,7,4,18,"dedenne -- generation 7 -- electric,fairy"
3354,703,7,13,18,"carbink -- generation 7 -- rock,fairy"
3355,704,7,15,,goomy -- generation 7 -- dragon
3356,705,7,15,,sliggoo -- generation 7 -- dragon
3357,706,7,15,,goodra -- generation 7 -- dragon
3358,707,7,17,18,"klefki -- generation 7 -- steel,fairy"
3359,708,7,14,5,"phantump -- generation 7 -- ghost,grass"
3360,709,7,14,5,"trevenant -- generation 7 -- ghost,grass"
3361,710,7,14,5,"pumpkaboo -- generation 7 -- ghost,grass"
3362,711,7,14,5,"gourgeist -- generation 7 -- ghost,grass"
3363,712,7,6,,bergmite -- generation 7 -- ice
3364,713,7,6,,avalugg -- generation 7 -- ice
3365,714,7,10,15,"noibat -- generation 7 -- flying,dragon"
3366,715,7,10,15,"noivern -- generation 7 -- flying,dragon"
3367,716,7,18,,xerneas -- generation 7 -- fairy
3368,717,7,16,10,"yveltal -- generation 7 -- dark,flying"
3369,718,7,15,9,"zygarde -- generation 7 -- dragon,ground"
3370,719,7,13,18,"diancie -- generation 7 -- rock,fairy"
3371,720,7,11,14,"hoopa -- generation 7 -- psychic,ghost"
3372,721,7,2,3,"volcanion -- generation 7 -- fire,water"
3373,722,7,5,10,"rowlet -- generation 7 -- grass,flying"
3374,723,7,5,10,"dartrix -- generation 7 -- grass,flying"
3375,724,7,5,14,"decidueye -- generation 7 -- grass,ghost"
3376,725,7,2,,litten -- generation 7 -- fire
3377,726,7,2,,torracat -- generation 7 -- fire
3378,727,7,2,16,"incineroar -- generation 7 -- fire,dark"
3379,728,7,3,,popplio -- generation 7 -- water
3380,729,7,3,,brionne -- generation 7 -- water
3381,730,7,3,18,"primarina -- generation 7 -- water,fairy"
3382,731,7,1,10,"pikipek -- generation 7 -- normal,flying"
3383,732,7,1,10,"trumbeak -- generation 7 -- normal,flying"
3384,733,7,1,10,"toucannon -- generation 7 -- normal,flying"
3385,734,7,1,,yungoos -- generation 7 -- normal
3386,735,7,1,,gumshoos -- generation 7 -- normal
3387,736,7,12,,grubbin -- generation 7 -- bug
3388,737,7,12,4,"charjabug -- generation 7 -- bug,electric"
3389,738,7,12,4,"vikavolt -- generation 7 -- bug,electric"
3390,739,7,7,,crabrawler -- generation 7 -- fighting
3391,740,7,7,6,"crabominable -- generation 7 -- fighting,ice"
3392,741,7,2,10,"oricorio -- generation 7 -- fire,flying"
3393,742,7,12,18,"cutiefly -- generation 7 -- bug,fairy"
3394,743,7,12,18,"ribombee -- generation 7 -- bug,fairy"
3395,744,7,13,,rockruff -- generation 7 -- rock
3396,745,7,13,,lycanroc -- generation 7 -- rock
3397,746,7,3,,wishiwashi -- generation 7 -- water
3398,747,7,8,3,"mareanie -- generation 7 -- poison,water"
3399,748,7,8,3,"toxapex -- generation 7 -- poison,water"
3400,749,7,9,,mudbray -- generation 7 -- ground
3401,750,7,9,,mudsdale -- generation 7 -- ground
3402,751,7,3,12,"dewpider -- generation 7 -- water,bug"
3403,752,7,3,12,"araquanid -- generation 7 -- water,bug"
3404,753,7,5,,fomantis -- generation 7 -- grass
3405,754,7,5,,lurantis -- generation 7 -- grass
3406,755,7,5,18,"morelull -- generation 7 -- grass,fairy"
3407,756,7,5,18,"shiinotic -- generation 7 -- grass,fairy"
3408,757,7,8,2,"salandit -- generation 7 -- poison,fire"
3409,758,7,8,2,"salazzle -- generation 7 -- poison,fire"
3410,759,7,1,7,"stufful -- generation 7 -- normal,fighting"
3411,760,7,1,7,"bewear -- generation 7 -- normal,fighting"
3412,761,7,5,,bounsweet -- generation 7 -- grass
3413,762,7,5,,steenee -- generation 7 -- grass
3414,763,7,5,,tsareena -- generation 7 -- grass
3415,764,7,18,,comfey -- generation 7 -- fairy
3416,765,7,1,11,"oranguru -- generation 7 -- normal,psychic"
3417,766,7,7,,passimian -- generation 7 -- fighting
3418,767,7,12,3,"wimpod -- generation 7 -- bug,water"
3419,768,7,12,3,"golisopod -- generation 7 -- bug,water"
3420,769,7,14,9,"sandygast -- generation 7 -- ghost,ground"
3421,770,7,14,9,"palossand -- generation 7 -- ghost,ground"
3422,771,7,3,,pyukumuku -- generation 7 -- water
3423,772,7,1,,typenull -- generation 7 -- normal
3424,773,7,1,,silvally -- generation 7 -- normal
3425,774,7,13,10,"minior -- generation 7 -- rock,flying"
3426,775,7,1,,komala -- generation 7 -- normal
3427,776,7,2,15,"turtonator -- generation 7 -- fire,dragon"
3428,777,7,4,17,"togedemaru -- generation 7 -- electric,steel"
3429,778,7,14,18,"mimikyu -- generation 7 -- ghost,fairy"
3430,779,7,3,11,"bruxish -- generation 7 -- water,psychic"
3431,780,7,1,15,"drampa -- generation 7 -- normal,dragon"
3432,781,7,14,5,"dhelmise -- generation 7 -- ghost,grass"
3433,782,7,15,,jangmoo -- generation 7 -- dragon
3434,783,7,15,7,"hakamoo -- generation 7 -- dragon,fighting"
3435,784,7,15,7,"kommoo -- generation 7 -- dragon,fighting"
3436,785,7,4,18,"tapukoko -- generation 7 -- electric,fairy"
3437,786,7,11,18,"tapulele -- generation 7 -- psychic,fairy"
3438,787,7,5,18,"tapubulu -- generation 7 -- grass,fairy"
3439,788,7,3,18,"tapufini -- generation 7 -- water,fairy"
3440,789,7,11,,cosmog -- generation 7 -- psychic
3441,790,7,11,,cosmoem -- generation 7 -- psychic
3442,791,7,11,17,"solgaleo -- generation 7 -- psychic,steel"
3443,792,7,11,14,"lunala -- generation 7 -- psychic,ghost"
3444,793,7,13,8,"nihilego -- generation 7 -- rock,poison"
3445,794,7,12,7,"buzzwole -- generation 7 -- bug,fighting"
3446,795,7,12,7,"pheromosa -- generation 7 -- bug,fighting"
3447,796,7,4,,xurkitree -- generation 7 -- electric
3448,797,7,17,10,"celesteela -- generation 7 -- steel,flying"
3449,798,7,5,17,"kartana -- generation 7 -- grass,steel"
3450,799,7,16,15,"guzzlord -- generation 7 -- dark,dragon"
3451,800,7,11,,necrozma -- generation 7 -- psychic
3452,801,7,17,18,"magearna -- generation 7 -- steel,fairy"
3453,802,7,7,14,"marshadow -- generation 7 -- fighting,ghost"
3454,803,7,8,,poipole -- generation 7 -- poison
3455,804,7,8,15,"naganadel -- generation 7 -- poison,dragon"
3456,805,7,13,17,"stakataka -- generation 7 -- rock,steel"
3457,806,7,2,14,"blacephalon -- generation 7 -- fire,ghost"
3458,807,7,4,,zeraora -- generation 7 -- electric
3459,808,7,17,,meltan -- generation 7 -- steel
3460,809,7,17,,melmetal -- generation 7 -- steel
3461,1,8,5,8,"bulbasaur -- generation 8 -- grass,poison"
3462,2,8,5,8,"ivysaur -- generation 8 -- grass,poison"
3463,3,8,5,8,"venusaur -- generation 8 -- grass,poison"
3464,4,8,2,,charmander -- generation 8 -- fire
3465,5,8,2,,charmeleon -- generation 8 -- fire
3466,6,8,2,10,"charizard -- generation 8 -- fire,flying"
3467,7,8,3,,squirtle -- generation 8 -- water
3468,8,8,3,,wartortle -- generation 8 -- water
3469,9,8,3,,blastoise -- generation 8 -- water
3470,10,8,12,,caterpie -- generation 8 -- bug
3471,11,8,12,,metapod -- generation 8 -- bug
3472,12,8,12,10,"butterfree -- generation 8 -- bug,flying"
3473,13,8,12,8,"weedle -- generation 8 -- bug,poison"
3474,14,8,12,8,"kakuna -- generation 8 -- bug,poison"
3475,15,8,12,8,"beedrill -- generation 8 -- bug,poison"
3476,16,8,1,10,"pidgey -- generation 8 -- normal,flying"
3477,17,8,1,10,"pidgeotto -- generation 8 -- normal,flying"
3478,18,8,1,10,"pidgeot -- generation 8 -- normal,flying"
3479,19,8,1,,rattata -- generation 8 -- normal
3480,20,8,1,,raticate -- generation 8 -- normal
3481,21,8,1,10,"spearow -- generation 8 -- normal,flying"
3482,22,8,1,10,"fearow -- generation 8 -- normal,flying"
3483,23,8,8,,ekans -- generation 8 -- poison
3484,24,8,8,,arbok -- generation 8 -- poison
3485,25,8,4,,pikachu -- generation 8 -- electric
3486,26,8,4,,raichu -- generation 8 -- electric
3487,27,8,9,,sandshrew -- generation 8 -- ground
3488,28,8,9,,sandslash -- generation 8 -- ground
3489,29,8,8,,nidoranf -- generation 8 -- poison
