id,pokemon_id,generation_id,hp,attack,defense,special_attack,special_defense,speed,meta
3057,406,7,40,30,35,50,70,55,budew -- generation 7
3058,407,7,60,70,65,125,105,90,roserade -- generation 7
3059,408,7,67,125,40,30,30,58,cranidos -- generation 7
3060,409,7,97,165,60,65,50,58,rampardos -- generation 7
3061,410,7,30,42,118,42,88,30,shieldon -- generation 7
3062,411,7,60,52,168,47,138,30,bastiodon -- generation 7
3063,412,7,40,29,45,29,45,36,burmy -- generation 7
3064,413,7,60,59,85,79,105,36,wormadam -- generation 7
3065,414,7,70,94,50,94,50,66,mothim -- generation 7
3066,415,7,30,30,42,30,42,70,combee -- generation 7
3067,416,7,70,80,102,80,102,40,vespiquen -- generation 7
3068,417,7,60,45,70,45,90,95,pachirisu -- generation 7
3069,418,7,55,65,35,60,30,85,buizel -- generation 7
3070,419,7,85,105,55,85,50,115,floatzel -- generation 7
3071,420,7,45,35,45,62,53,35,cherubi -- generation 7
3072,421,7,70,60,70,87,78,85,cherrim -- generation 7
3073,422,7,76,48,48,57,62,34,shellos -- generation 7
3074,423,7,111,83,68,92,82,39,gastrodon -- generation 7
3075,424,7,75,100,66,60,66,115,ambipom -- generation 7
3076,425,7,90,50,34,60,44,70,drifloon -- generation 7
3077,426,7,150,80,44,90,54,80,drifblim -- generation 7
3078,427,7,55,66,44,44,56,85,buneary -- generation 7
3079,428,7,65,76,84,54,96,105,lopunny -- generation 7
3080,429,7,60,60,60,105,105,105,mismagius -- generation 7
3081,430,7,100,125,52,105,52,71,honchkrow -- generation 7
3082,431,7,49,55,42,42,37,85,glameow -- generation 7
3083,432,7,71,82,64,64,59,112,purugly -- generation 7
3084,433,7,45,30,50,65,50,45,chingling -- generation 7
3085,434,7,63,63,47,41,41,74,stunky -- generation 7
3086,435,7,103,93,67,71,61,84,skuntank -- generation 7
3087,436,7,57,24,86,24,86,23,bronzor -- generation 7
3088,437,7,67,89,116,79,116,33,bronzong -- generation 7
3089,438,7,50,80,95,10,45,10,bonsly -- generation 7
3090,439,7,20,25,45,70,90,60,mimejr -- generation 7
3091,440,7,100,5,5,15,65,30,happiny -- generation 7
3092,441,7,76,65,45,92,42,91,chatot -- generation 7
3093,442,7,50,92,108,92,108,35,spiritomb -- generation 7
3094,443,7,58,70,45,40,45,42,gible -- generation 7
3095,444,7,68,90,65,50,55,82,gabite -- generation 7
3096,445,7,108,130,95,80,85,102,garchomp -- generation 7
3097,446,7,135,85,40,40,85,5,munchlax -- generation 7
3098,447,7,40,70,40,35,40,60,riolu -- generation 7
3099,448,7,70,110,70,115,70,90,lucario -- generation 7
3100,449,7,68,72,78,38,42,32,hippopotas -- generation 7
3101,450,7,108,112,118,68,72,47,hippowdon -- generation 7
3102,451,7,40,50,90,30,55,65,skorupi -- generation 7
3103,452,7,70,90,110,60,75,95,drapion -- generation 7
3104,453,7,48,61,40,61,40,50,croagunk -- generation 7
3105,454,7,83,106,65,86,65,85,toxicroak -- generation 7
3106,455,7,74,100,72,90,72,46,carnivine -- generation 7
3107,456,7,49,49,56,49,61,66,finneon -- generation 7
3108,457,7,69,69,76,69,86,91,lumineon -- generation 7
3109,458,7,45,20,50,60,120,50,mantyke -- generation 7
3110,459,7,60,62,50,62,60,40,snover -- generation 7
3111,460,7,90,92,75,92,85,60,abomasnow -- generation 7
3112,461,7,70,120,65,45,85,125,weavile -- generation 7
3113,462,7,70,70,115,130,90,60,magnezone -- generation 7
3114,463,7,110,85,95,80,95,50,lickilicky -- generation 7
3115,464,7,115,140,130,55,55,40,rhyperior -- generation 7
3116,465,7,100,100,125,110,50,50,tangrowth -- generation 7
3117,466,7,75,123,67,95,85,95,electivire -- generation 7
3118,467,7,75,95,67,125,95,83,magmortar -- generation 7
3119,468,7,85,50,95,120,115,80,togekiss -- generation 7
3120,469,7,86,76,86,116,56,95,yanmega -- generation 7
3121,470,7,65,110,130,60,65,95,leafeon -- generation 7
3122,471,7,65,60,110,130,95,65,glaceon -- generation 7
3123,472,7,75,95,125,45,75,95,gliscor -- generation 7
3124,473,7,110,130,80,70,60,80,mamoswine -- generation 7
3125,474,7,85,80,70,135,75,90,porygonz -- generation 7
3126,475,7,68,125,65,65,115,80,gallade -- generation 7
3127,476,7,60,55,145,75,150,40,probopass -- generation 7
3128,477,7,45,100,135,65,135,45,dusknoir -- generation 7
3129,478,7,70,80,70,80,70,110,froslass -- generation 7
3130,479,7,50,50,77,95,77,91,rotom -- generation 7
3131,480,7,75,75,130,75,130,95,uxie -- generation 7
3132,481,7,80,105,105,105,105,80,mesprit -- generation 7
3133,482,7,75,125,70,125,70,115,azelf -- generation 7
3134,483,7,100,120,120,150,100,90,dialga -- generation 7
3135,484,7,90,120,100,150,120,100,palkia -- generation 7
3136,485,7,91,90,106,130,106,77,heatran -- generation 7
3137,486,7,110,160,110,80,110,100,regigigas -- generation 7
3138,487,7,150,100,120,100,120,90,giratina -- generation 7
3139,488,7,120,70,120,75,130,85,cresselia -- generation 7
3140,489,7,80,80,80,80,80,80,phione -- generation 7
3141,490,7,100,100,100,100,100,100,manaphy -- generation 7
3142,491,7,70,90,90,135,90,125,darkrai -- generation 7
3143,492,7,100,100,100,100,100,100,shaymin -- generation 7
3144,493,7,120,120,120,120,120,120,arceus -- generation 7
3145,494,7,100,100,100,100,100,100,victini -- generation 7
3146,495,7,45,45,55,45,55,63,snivy -- generation 7
3147,496,7,60,60,75,60,75,83,servine -- generation 7
3148,497,7,75,75,95,75,95,113,serperior -- generation 7
3149,498,7,65,63,45,45,45,45,tepig -- generation 7
3150,499,7,90,93,55,70,55,55,pignite -- generation 7
3151,500,7,110,123,65,100,65,65,emboar -- generation 7
3152,501,7,55,55,45,63,45,45,oshawott -- generation 7
3153,502,7,75,75,60,83,60,60,dewott -- generation 7
3154,503,7,95,100,85,108,70,70,samurott -- generation 7
3155,504,7,45,55,39,35,39,42,patrat -- generation 7
3156,505,7,60,85,69,60,69,77,watchog -- generation 7
3157,506,7,45,60,45,25,45,55,lillipup -- generation 7
3158,507,7,65,80,65,35,65,60,herdier -- generation 7
3159,508,7,85,110,90,45,90,80,stoutland -- generation 7
3160,509,7,41,50,37,50,37,66,purrloin -- generation 7
3161,510,7,64,88,50,88,50,106,liepard -- generation 7
3162,511,7,50,53,48,53,48,64,pansage -- generation 7
3163,512,7,75,98,63,98,63,101,simisage -- generation 7
3164,513,7,50,53,48,53,48,64,pansear -- generation 7
3165,514,7,75,98,63,98,63,101,simisear -- generation 7
3166,515,7,50,53,48,53,48,64,panpour -- generation 7
3167,516,7,75,98,63,98,63,101,simipour -- generation 7
3168,517,7,76,25,45,67,55,24,munna -- generation 7
3169,518,7,116,55,85,107,95,29,musharna -- generation 7
3170,519,7,50,55,50,36,30,43,pidove -- generation 7
3171,520,7,62,77,62,50,42,65,tranquill -- generation 7
3172,521,7,80,115,80,65,55,93,unfezant -- generation 7
3173,522,7,45,60,32,50,32,76,blitzle -- generation 7
3174,523,7,75,100,63,80,63,116,zebstrika -- generation 7
3175,524,7,55,75,85,25,25,15,roggenrola -- generation 7
3176,525,7,70,105,105,50,40,20,boldore -- generation 7
3177,526,7,85,135,130,60,80,25,gigalith -- generation 7
3178,527,7,65,45,43,55,43,72,woobat -- generation 7
3179,528,7,67,57,55,77,55,114,swoobat -- generation 7
3180,529,7,60,85,40,30,45,68,drilbur -- generation 7
3181,530,7,110,135,60,50,65,88,excadrill -- generation 7
3182,531,7,103,60,86,60,86,50,audino -- generation 7
3183,532,7,75,80,55,25,35,35,timburr -- generation 7
3184,533,7,85,105,85,40,50,40,gurdurr -- generation 7
3185,534,7,105,140,95,55,65,45,conkeldurr -- generation 7
3186,535,7,50,50,40,50,40,64,tympole -- generation 7
3187,536,7,75,65,55,65,55,69,palpitoad -- generation 7
3188,537,7,105,95,75,85,75,74,seismitoad -- generation 7
3189,538,7,120,100,85,30,85,45,throh -- generation 7
3190,539,7,75,125,75,30,75,85,sawk -- generation 7
3191,540,7,45,53,70,40,60,42,sewaddle -- generation 7
3192,541,7,55,63,90,50,80,42,swadloon -- generation 7
3193,542,7,75,103,80,70,80,92,leavanny -- generation 7
3194,543,7,30,45,59,30,39,57,venipede -- generation 7
3195,544,7,40,55,99,40,79,47,whirlipede -- generation 7
3196,545,7,60,100,89,55,69,112,scolipede -- generation 7
3197,546,7,40,27,60,37,50,66,cottonee -- generation 7
3198,547,7,60,67,85,77,75,116,whimsicott -- generation 7
3199,548,7,45,35,50,70,50,30,petilil -- generation 7
3200,549,7,70,60,75,110,75,90,lilligant -- generation 7
3201,550,7,70,92,65,80,55,98,basculin -- generation 7
3202,551,7,50,72,35,35,35,65,sandile -- generation 7
3203,552,7,60,82,45,45,45,74,krokorok -- generation 7
3204,553,7,95,117,80,65,70,92,krookodile -- generation 7
3205,554,7,70,90,45,15,45,50,darumaka -- generation 7
3206,555,7,105,140,55,30,55,95,darmanitan -- generation 7
3207,556,7,75,86,67,106,67,60,maractus -- generation 7
3208,557,7,50,65,85,35,35,55,dwebble -- generation 7
3209,558,7,70,105,125,65,75,45,crustle -- generation 7
3210,559,7,50,75,70,35,70,48,scraggy -- generation 7
3211,560,7,65,90,115,45,115,58,scrafty -- generation 7
3212,561,7,72,58,80,103,80,97,sigilyph -- generation 7
3213,562,7,38,30,85,55,65,30,yamask -- generation 7
3214,563,7,58,50,145,95,105,30,cofagrigus -- generation 7
3215,564,7,54,78,103,53,45,22,tirtouga -- generation 7
3216,565,7,74,108,133,83,65,32,carracosta -- generation 7
3217,566,7,55,112,45,74,45,70,archen -- generation 7
3218,567,7,75,140,65,112,65,110,archeops -- generation 7
3219,568,7,50,50,62,40,62,65,trubbish -- generation 7
3220,569,7,80,95,82,60,82,75,garbodor -- generation 7
3221,570,7,40,65,40,80,40,65,zorua -- generation 7
3222,571,7,60,105,60,120,60,105,zoroark -- generation 7
3223,572,7,55,50,40,40,40,75,minccino -- generation 7
3224,573,7,75,95,60,65,60,115,cinccino -- generation 7
3225,574,7,45,30,50,55,65,45,gothita -- generation 7
3226,575,7,60,45,70,75,85,55,gothorita -- generation 7
3227,576,7,70,55,95,95,110,65,gothitelle -- generation 7
3228,577,7,45,30,40,105,50,20,solosis -- generation 7
3229,578,7,65,40,50,125,60,30,duosion -- generation 7
3230,579,7,110,65,75,125,85,30,reuniclus -- generation 7
3231,580,7,62,44,50,44,50,55,ducklett -- generation 7
3232,581,7,75,87,63,87,63,98,swanna -- generation 7
3233,582,7,36,50,50,65,60,44,vanillite -- generation 7
3234,583,7,51,65,65,80,75,59,vanillish -- generation 7
3235,584,7,71,95,85,110,95,79,vanilluxe -- generation 7
3236,585,7,60,60,50,40,50,75,deerling -- generation 7
3237,586,7,80,100,70,60,70,95,sawsbuck -- generation 7
3238,587,7,55,75,60,75,60,103,emolga -- generation 7
3239,588,7,50,75,45,40,45,60,karrablast -- generation 7
3240,589,7,70,135,105,60,105,20,escavalier -- generation 7
3241,590,7,69,55,45,55,55,15,foongus -- generation 7
3242,591,7,114,85,70,85,80,30,amoonguss -- generation 7
3243,592,7,55,40,50,65,85,40,frillish -- generation 7
3244,593,7,100,60,70,85,105,60,jellicent -- generation 7
3245,594,7,165,75,80,40,45,65,alomomola -- generation 7
3246,595,7,50,47,50,57,50,65,joltik -- generation 7
3247,596,7,70,77,60,97,60,108,galvantula -- generation 7
3248,597,7,44,50,91,24,86,10,ferroseed -- generation 7
3249,598,7,74,94,131,54,116,20,ferrothorn -- generation 7
3250,599,7,40,55,70,45,60,30,klink -- generation 7
3251,600,7,60,80,95,70,85,50,klang -- generation 7
3252,601,7,60,100,115,70,85,90,klinklang -- generation 7
3253,602,7,35,55,40,45,40,60,tynamo -- generation 7
3254,603,7,65,85,70,75,70,40,eelektrik -- generation 7
3255,604,7,85,115,80,105,80,50,eelektross -- generation 7
3256,605,7,55,55,55,85,55,30,elgyem -- generation 7
3257,606,7,75,75,75,125,95,40,beheeyem -- generation 7
3258,607,7,50,30,55,65,55,20,litwick -- generation 7
3259,608,7,60,40,60,95,60,55,lampent -- generation 7
3260,609,7,60,55,90,145,90,80,chandelure -- generation 7
3261,610,7,46,87,60,30,40,57,axew -- generation 7
3262,611,7,66,117,70,40,50,67,fraxure -- generation 7
3263,612,7,76,147,90,60,70,97,haxorus -- generation 7
3264,613,7,55,70,40,60,40,40,cubchoo -- generation 7
3265,614,7,95,130,80,70,80,50,beartic -- generation 7
3266,615,7,80,50,50,95,135,105,cryogonal -- generation 7
3267,616,7,50,40,85,40,65,25,shelmet -- generation 7
3268,617,7,80,70,40,100,60,145,accelgor -- generation 7
3269,618,7,109,66,84,81,99,32,stunfisk -- generation 7
3270,619,7,45,85,50,55,50,65,mienfoo -- generation 7
3271,620,7,65,125,60,95,60,105,mienshao -- generation 7
3272,621,7,77,120,90,60,90,48,druddigon -- generation 7
3273,622,7,59,74,50,35,50,35,golett -- generation 7
3274,623,7,89,124,80,55,80,55,golurk -- generation 7
3275,624,7,45,85,70,40,40,60,pawniard -- generation 7
3276,625,7,65,125,100,60,70,70,bisharp -- generation 7
3277,626,7,95,110,95,40,95,55,bouffalant -- generation 7
3278,627,7,70,83,50,37,50,60,rufflet -- generation 7
3279,628,7,100,123,75,57,75,80,braviary -- generation 7
3280,629,7,70,55,75,45,65,60,vullaby -- generation 7
3281,630,7,110,65,105,55,95,80,mandibuzz -- generation 7
3282,631,7,85,97,66,105,66,65,heatmor -- generation 7
3283,632,7,58,109,112,48,48,109,durant -- generation 7
3284,633,7,52,65,50,45,50,38,deino -- generation 7
3285,634,7,72,85,70,65,70,58,zweilous -- generation 7
3286,635,7,92,105,90,125,90,98,hydreigon -- generation 7
3287,636,7,55,85,55,50,55,60,larvesta -- generation 7
3288,637,7,85,60,65,135,105,100,volcarona -- generation 7
3289,638,7,91,90,129,90,72,108,cobalion -- generation 7
3290,639,7,91,129,90,72,90,108,terrakion -- generation 7
3291,640,7,91,90,72,90,129,108,virizion -- generation 7
3292,641,7,79,115,70,125,80,111,tornadus -- generation 7
3293,642,7,79,115,70,125,80,111,thundurus -- generation 7
3294,643,7,100,120,100,150,120,90,reshiram -- generation 7
3295,644,7,100,150,120,120,100,90,zekrom -- generation 7
3296,645,7,89,125,90,115,80,101,landorus -- generation 7
3297,646,7,125,130,90,130,90,95,kyurem -- generation 7
3298,647,7,91,72,90,129,90,108,keldeo -- generation 7
3299,648,7,100,77,77,128,128,90,meloetta -- generation 7
3300,649,7,71,120,95,120,95,99,genesect -- generation 7
3301,650,7,56,61,65,48,45,38,chespin -- generation 7
3302,651,7,61,78,95,56,58,57,quilladin -- generation 7
3303,652,7,88,107,122,74,75,64,chesnaught -- generation 7
3304,653,7,40,45,40,62,60,60,fennekin -- generation 7
3305,654,7,59,59,58,90,70,73,braixen -- generation 7
3306,655,7,75,69,72,114,100,104,delphox -- generation 7
3307,656,7,41,56,40,62,44,71,froakie -- generation 7
3308,657,7,54,63,52,83,56,97,frogadier -- generation 7
3309,658,7,72,95,67,103,71,122,greninja -- generation 7
3310,659,7,38,36,38,32,36,57,bunnelby -- generation 7
3311,660,7,85,56,77,50,77,78,diggersby -- generation 7
3312,661,7,45,50,43,40,38,62,fletchling -- generation 7
3313,662,7,62,73,55,56,52,84,fletchinder -- generation 7
3314,663,7,78,81,71,74,69,126,talonflame -- generation 7
3315,664,7,38,35,40,27,25,35,scatterbug -- generation 7
3316,665,7,45,22,60,27,30,29,spewpa -- generation 7
3317,666,7,80,52,50,90,50,89,vivillon -- generation 7
3318,667,7,62,50,58,73,54,72,litleo -- generation 7
3319,668,7,86,68,72,109,66,106,pyroar -- generation 7
3320,669,7,44,38,39,61,79,42,flabebe -- generation 7
3321,670,7,54,45,47,75,98,52,floette -- generation 7
3322,671,7,78,65,68,112,154,75,florges -- generation 7
3323,672,7,66,65,48,62,57,52,skiddo -- generation 7
3324,673,7,123,100,62,97,81,68,gogoat -- generation 7
3325,674,7,67,82,62,46,48,43,pancham -- generation 7
3326,675,7,95,124,78,69,71,58,pangoro -- generation 7
3327,676,7,75,80,60,65,90,102,furfrou -- generation 7
3328,677,7,62,48,54,63,60,68,espurr -- generation 7
3329,678,7,74,48,76,83,81,104,meowstic -- generation 7
3330,679,7,45,80,100,35,37,28,honedge -- generation 7
3331,680,7,59,110,150,45,49,35,doublade -- generation 7
3332,681,7,60,50,150,50,150,60,aegislash -- generation 7
3333,682,7,78,52,60,63,65,23,spritzee -- generation 7
3334,683,7,101,72,72,99,89,29,aromatisse -- generation 7
3335,684,7,62,48,66,59,57,49,swirlix -- generation 7
3336,685,7,82,80,86,85,75,72,slurpuff -- generation 7
3337,686,7,53,54,53,37,46,45,inkay -- generation 7
3338,687,7,86,92,88,68,75,73,malamar -- generation 7
3339,688,7,42,52,67,39,56,50,binacle -- generation 7
3340,689,7,72,105,115,54,86,68,barbaracle -- generation 7
3341,690,7,50,60,60,60,60,30,skrelp -- generation 7
3342,691,7,65,75,90,97,123,44,dragalge -- generation 7
3343,692,7,50,53,62,58,63,44,clauncher -- generation 7
3344,693,7,71,73,88,120,89,59,clawitzer -- generation 7
3345,694,7,44,38,33,61,43,70,helioptile -- generation 7
3346,695,7,62,55,52,109,94,109,heliolisk -- generation 7
3347,696,7,58,89,77,45,45,48,tyrunt -- generation 7
3348,697,7,82,121,119,69,59,71,tyrantrum -- generation 7
3349,698,7,77,59,50,67,63,46,amaura -- generation 7
3350,699,7,123,77,72,99,92,58,aurorus -- generation 7
3351,700,7,95,65,65,110,130,60,sylveon -- generation 7
3352,701,7,78,92,75,74,63,118,hawlucha -- generation 7
3353,702,7,67,58,57,81,67,101,dedenne -- generation 7
3354,703,7,50,50,150,50,150,50,carbink -- generation 7
3355,704,7,45,50,35,55,75,40,goomy -- generation 7
3356,705,7,68,75,53,83,113,60,sliggoo -- generation 7
3357,706,7,90,100,70,110,150,80,goodra -- generation 7
3358,707,7,57,80,91,80,87,75,klefki -- generation 7
3359,708,7,43,70,48,50,60,38,phantump -- generation 7
3360,709,7,85,110,76,65,82,56,trevenant -- generation 7
3361,710,7,49,66,70,44,55,51,pumpkaboo -- generation 7
3362,711,7,65,90,122,58,75,84,gourgeist -- generation 7
3363,712,7,55,69,85,32,35,28,bergmite -- generation 7
3364,713,7,95,117,184,44,46,28,avalugg -- generation 7
3365,714,7,40,30,35,45,40,55,noibat -- generation 7
3366,715,7,85,70,80,97,80,123,noivern -- generation 7
3367,716,7,126,131,95,131,98,99,xerneas -- generation 7
3368,717,7,126,131,95,131,98,99,yveltal -- generation 7
3369,718,7,108,100,121,81,95,95,zygarde -- generation 7
3370,719,7,50,100,150,100,150,50,diancie -- generation 7
3371,720,7,80,110,60,150,130,70,hoopa -- generation 7
3372,721,7,80,110,120,130,90,70,volcanion -- generation 7
3373,722,7,68,55,55,50,50,42,rowlet -- generation 7
3374,723,7,78,75,75,70,70,52,dartrix -- generation 7
3375,724,7,78,107,75,100,100,70,decidueye -- generation 7
3376,725,7,45,65,40,60,40,70,litten -- generation 7
3377,726,7,65,85,50,80,50,90,torracat -- generation 7
3378,727,7,95,115,90,80,90,60,incineroar -- generation 7
3379,728,7,50,54,54,66,56,40,popplio -- generation 7
3380,729,7,60,69,69,91,81,50,brionne -- generation 7
3381,730,7,80,74,74,126,116,60,primarina -- generation 7
3382,731,7,35,75,30,30,30,65,pikipek -- generation 7
3383,732,7,55,85,50,40,50,75,trumbeak -- generation 7
3384,733,7,80,120,75,75,75,60,toucannon -- generation 7
3385,734,7,48,70,30,30,30,45,yungoos -- generation 7
3386,735,7,88,110,60,55,60,45,gumshoos -- generation 7
3387,736,7,47,62,45,55,45,46,grubbin -- generation 7
3388,737,7,57,82,95,55,75,36,charjabug -- generation 7
3389,738,7,77,70,90,145,75,43,vikavolt -- generation 7
3390,739,7,47,82,57,42,47,63,crabrawler -- generation 7
3391,740,7,97,132,77,62,67,43,crabominable -- generation 7
3392,741,7,75,70,70,98,70,93,oricorio -- generation 7
3393,742,7,40,45,40,55,40,84,cutiefly -- generation 7
3394,743,7,60,55,60,95,70,124,ribombee -- generation 7
3395,744,7,45,65,40,30,40,60,rockruff -- generation 7
3396,745,7,75,115,65,55,65,112,lycanroc -- generation 7
3397,746,7,45,20,20,25,25,40,wishiwashi -- generation 7
3398,747,7,50,53,62,43,52,45,mareanie -- generation 7
3399,748,7,50,63,152,53,142,35,toxapex -- generation 7
3400,749,7,70,100,70,45,55,45,mudbray -- generation 7
3401,750,7,100,125,100,55,85,35,mudsdale -- generation 7
