id,name,pokemon_id,form,generation_id,primary_type_id,secondary_type_id,hp,attack,defense,special_attack,special_defense,speed,height,weight
3437,Caterpie,caterpie,,1,bug,,45,30,35,20,20,45,0.3,2.9
3438,Metapod,metapod,,1,bug,,50,20,55,25,25,30,0.7,9.9
3439,Butterfree,butterfree,,1,bug,flying,60,45,50,90,80,70,1.1,32
3440,Weedle,weedle,,1,bug,poison,40,35,30,20,20,50,0.3,3.2
3441,Kakuna,kakuna,,1,bug,poison,45,25,50,25,25,35,0.6,10
3442,Beedrill,beedrill,,1,bug,poison,65,90,40,45,80,75,1,29.5
3443,Beedrill,beedrill,Mega,1,bug,poison,65,150,40,15,80,145,1.4,40.5
3444,Pidgey,pidgey,,1,normal,flying,40,45,40,35,35,56,0.3,1.8
3445,Pidgeotto,pidgeotto,,1,normal,flying,63,60,55,50,50,71,1.1,30
3446,Pidgeot,pidgeot,,1,normal,flying,83,80,75,70,70,101,1.5,39.5
3447,Pidgeot,pidgeot,Mega,1,normal,flying,83,80,80,135,80,121,2.2,50.5
3448,Rattata,rattata,,1,normal,,30,56,35,25,35,72,0.3,3.5
3449,Rattata,rattata,Alola,1,dark,normal,30,56,35,25,35,72,0.3,3.8
3450,Raticate,raticate,,1,normal,,55,81,60,50,70,97,0.7,18.5
3451,Raticate,raticate,Alola,1,dark,normal,75,71,70,40,80,77,0.7,25.5
3452,Raticate,raticate,Alola-Totem,1,dark,normal,75,71,70,40,80,77,1.4,105
3453,Spearow,spearow,,1,normal,flying,40,60,30,31,31,70,0.3,2
3454,Fearow,fearow,,1,normal,flying,65,90,65,61,61,100,1.2,38
3455,Ekans,ekans,,1,poison,,35,60,44,40,54,55,2,6.9
3456,Arbok,arbok,,1,poison,,60,95,69,65,79,80,3.5,65
3457,Pikachu,pikachu,,1,electric,,35,55,40,50,50,90,0.4,6
3458,Pikachu,pikachu,Cosplay,1,electric,,35,55,40,50,50,90,0.4,6
3459,Pikachu,pikachu,Rock-Star,1,electric,,35,55,40,50,50,90,0.4,6
3460,Pikachu,pikachu,Belle,1,electric,,35,55,40,50,50,90,0.4,6
3461,Pikachu,pikachu,Pop-Star,1,electric,,35,55,40,50,50,90,0.4,6
3462,Pikachu,pikachu,PhD,1,electric,,35,55,40,50,50,90,0.4,6
3463,Pikachu,pikachu,Libre,1,electric,,35,55,40,50,50,90,0.4,6
3464,Pikachu,pikachu,Original,1,electric,,35,55,40,50,50,90,0.4,6
3465,Pikachu,pikachu,Hoenn,1,electric,,35,55,40,50,50,90,0.4,6
3466,Pikachu,pikachu,Sinnoh,1,electric,,35,55,40,50,50,90,0.4,6
3467,Pikachu,pikachu,Unova,1,electric,,35,55,40,50,50,90,0.4,6
3468,Pikachu,pikachu,Kalos,1,electric,,35,55,40,50,50,90,0.4,6
3469,Pikachu,pikachu,Alola,1,electric,,35,55,40,50,50,90,0.4,6
3470,Pikachu,pikachu,Partner,1,electric,,35,55,40,50,50,90,0.4,6
3471,Pikachu,pikachu,Starter,1,electric,,45,80,50,75,60,120,0.4,6
3472,Pikachu,pikachu,World,1,electric,,35,55,40,50,50,90,0.4,6
3473,Raichu,raichu,,1,electric,,60,90,55,90,80,110,0.8,30
3474,Raichu,raichu,Alola,1,electric,psychic,60,85,50,95,85,110,0.7,21
3475,Sandshrew,sandshrew,,1,ground,,50,75,85,20,30,40,0.6,12
3476,Sandshrew,sandshrew,Alola,1,ice,steel,50,75,90,10,35,40,0.7,40
3477,Sandslash,sandslash,,1,ground,,75,100,110,45,55,65,1,29.5
3478,Sandslash,sandslash,Alola,1,ice,steel,75,100,120,25,65,65,1.2,55
3479,Nidoran♀,nidoranf,,1,poison,,55,47,52,40,40,41,0.4,7
3480,Nidorina,nidorina,,1,poison,,70,62,67,55,55,56,0.8,20
3481,Nidoqueen,nidoqueen,,1,poison,ground,90,92,87,75,85,76,1.3,60
3482,Nidoran♂,nidoranm,,1,poison,,46,57,40,40,40,50,0.5,9
3483,Nidorino,nidorino,,1,poison,,61,72,57,55,55,65,0.9,19.5
3484,Nidoking,nidoking,,1,poison,ground,81,102,77,85,75,85,1.4,62
3485,Clefairy,clefairy,,1,fairy,,70,45,48,60,65,35,0.6,7.5
3486,Clefable,clefable,,1,fairy,,95,70,73,95,90,60,1.3,40
3487,Vulpix,vulpix,,1,fire,,38,41,40,50,65,65,0.6,9.9
3488,Vulpix,vulpix,Alola,1,ice,,38,41,40,50,65,65,0.6,9.9
3489,Ninetales,ninetales,,1,fire,,73,76,75,81,100,100,1.1,19.9
3490,Ninetales,ninetales,Alola,1,ice,fairy,73,67,75,81,100,109,1.1,19.9
3491,Jigglypuff,jigglypuff,,1,normal,fairy,115,45,20,45,25,20,0.5,5.5
3492,Wigglytuff,wigglytuff,,1,normal,fairy,140,70,45,85,50,45,1,12
3493,Zubat,zubat,,1,poison,flying,40,45,35,30,40,55,0.8,7.5
3494,Golbat,golbat,,1,poison,flying,75,80,70,65,75,90,1.6,55
3495,Oddish,oddish,,1,grass,poison,45,50,55,75,65,30,0.5,5.4
3496,Gloom,gloom,,1,grass,poison,60,65,70,85,75,40,0.8,8.6
3497,Vileplume,vileplume,,1,grass,poison,75,80,85,110,90,50,1.2,18.6
3498,Paras,paras,,1,bug,grass,35,70,55,45,55,25,0.3,5.4
3499,Parasect,parasect,,1,bug,grass,60,95,80,60,80,30,1,29.5
3500,Venonat,venonat,,1,bug,poison,60,55,50,40,55,45,1,30
3501,Venomoth,venomoth,,1,bug,poison,70,65,60,90,75,90,1.5,12.5
3502,Diglett,diglett,,1,ground,,10,55,25,35,45,95,0.2,0.8
3503,Diglett,diglett,Alola,1,ground,steel,10,55,30,35,45,90,0.2,1
3504,Dugtrio,dugtrio,,1,ground,,35,100,50,50,70,120,0.7,33.3
3505,Dugtrio,dugtrio,Alola,1,ground,steel,35,100,60,50,70,110,0.7,66.6
3506,Meowth,meowth,,1,normal,,40,45,35,40,40,90,0.4,4.2
3507,Meowth,meowth,Alola,1,dark,,40,35,35,50,40,90,0.4,4.2
3508,Meowth,meowth,Galar,1,steel,,50,65,55,40,40,40,0.4,7.5
3509,Persian,persian,,1,normal,,65,70,60,65,65,115,1,32
3510,Persian,persian,Alola,1,dark,,65,60,60,75,65,115,1.1,33
3511,Psyduck,psyduck,,1,water,,50,52,48,65,50,55,0.8,19.6
3512,Golduck,golduck,,1,water,,80,82,78,95,80,85,1.7,76.6
3513,Mankey,mankey,,1,fighting,,40,80,35,35,45,70,0.5,28
3514,Primeape,primeape,,1,fighting,,65,105,60,60,70,95,1,32
3515,Growlithe,growlithe,,1,fire,,55,70,45,70,50,60,0.7,19
3516,Growlithe,growlithe,Hisui,1,fire,rock,60,75,45,65,50,55,0.8,22.7
3517,Arcanine,arcanine,,1,fire,,90,110,80,100,80,95,1.9,155
3518,Arcanine,arcanine,Hisui,1,fire,rock,95,115,80,95,80,90,2,168
3519,Poliwag,poliwag,,1,water,,40,50,40,40,40,90,0.6,12.4
3520,Poliwhirl,poliwhirl,,1,water,,65,65,65,50,50,90,1,20
3521,Poliwrath,poliwrath,,1,water,fighting,90,95,95,70,90,70,1.3,54
3522,Abra,abra,,1,psychic,,25,20,15,105,55,90,0.9,19.5
3523,Kadabra,kadabra,,1,psychic,,40,35,30,120,70,105,1.3,56.5
3524,Alakazam,alakazam,,1,psychic,,55,50,45,135,95,120,1.5,48
3525,Alakazam,alakazam,Mega,1,psychic,,55,50,65,175,105,150,1.2,48
3526,Machop,machop,,1,fighting,,70,80,50,35,35,35,0.8,19.5
3527,Machoke,machoke,,1,fighting,,80,100,70,50,60,45,1.5,70.5
3528,Machamp,machamp,,1,fighting,,90,130,80,65,85,55,1.6,130
3529,Bellsprout,bellsprout,,1,grass,poison,50,75,35,70,30,40,0.7,4
3530,Weepinbell,weepinbell,,1,grass,poison,65,90,50,85,45,55,1,6.4
3531,Victreebel,victreebel,,1,grass,poison,80,105,65,100,70,70,1.7,15.5
3532,Tentacool,tentacool,,1,water,poison,40,40,35,50,100,70,0.9,45.5
3533,Tentacruel,tentacruel,,1,water,poison,80,70,65,80,120,100,1.6,55
3534,Geodude,geodude,,1,rock,ground,40,80,100,30,30,20,0.4,20
3535,Geodude,geodude,Alola,1,rock,electric,40,80,100,30,30,20,0.4,20.3
3536,Graveler,graveler,,1,rock,ground,55,95,115,45,45,35,1,105
3537,Graveler,graveler,Alola,1,rock,electric,55,95,115,45,45,35,1,110
3538,Golem,golem,,1,rock,ground,80,120,130,55,65,45,1.4,300
3539,Golem,golem,Alola,1,rock,electric,80,120,130,55,65,45,1.7,316
3540,Ponyta,ponyta,,1,fire,,50,85,55,65,65,90,1,30
3541,Ponyta,ponyta,Galar,1,psychic,,50,85,55,65,65,90,0.8,24
3542,Rapidash,rapidash,,1,fire,,65,100,70,80,80,105,1.7,95
3543,Rapidash,rapidash,Galar,1,psychic,fairy,65,100,70,80,80,105,1.7,80
3544,Slowpoke,slowpoke,,1,water,psychic,90,65,65,40,40,15,1.2,36
3545,Slowpoke,slowpoke,Galar,1,psychic,,90,65,65,40,40,15,1.2,36
3546,Slowbro,slowbro,,1,water,psychic,95,75,110,100,80,30,1.6,78.5
3547,Slowbro,slowbro,Mega,1,water,psychic,95,75,180,130,80,30,2,120
3548,Slowbro,slowbro,Galar,1,poison,psychic,95,100,95,100,70,30,1.6,70.5
3549,Magnemite,magnemite,,1,electric,steel,25,35,70,95,55,45,0.3,6
3550,Magneton,magneton,,1,electric,steel,50,60,95,120,70,70,1,60
3551,Farfetch'd,farfetchd,,1,normal,flying,52,90,55,58,62,60,0.8,15
3552,Farfetch'd,farfetchd,Galar,1,fighting,,52,95,55,58,62,55,0.8,42
3553,Doduo,doduo,,1,normal,flying,35,85,45,35,35,75,1.4,39.2
3554,Dodrio,dodrio,,1,normal,flying,60,110,70,60,60,110,1.8,85.2
3555,Seel,seel,,1,water,,65,45,55,45,70,45,1.1,90
3556,Dewgong,dewgong,,1,water,ice,90,70,80,70,95,70,1.7,120
3557,Grimer,grimer,,1,poison,,80,80,50,40,50,25,0.9,30
3558,Grimer,grimer,Alola,1,poison,dark,80,80,50,40,50,25,0.7,42
3559,Muk,muk,,1,poison,,105,105,75,65,100,50,1.2,30
3560,Muk,muk,Alola,1,poison,dark,105,105,75,65,100,50,1,52
3561,Shellder,shellder,,1,water,,30,65,100,45,25,40,0.3,4
3562,Cloyster,cloyster,,1,water,ice,50,95,180,85,45,70,1.5,132.5
3563,Gastly,gastly,,1,ghost,poison,30,35,30,100,35,80,1.3,0.1
3564,Haunter,haunter,,1,ghost,poison,45,50,45,115,55,95,1.6,0.1
3565,Gengar,gengar,,1,ghost,poison,60,65,60,130,75,110,1.5,40.5
3566,Gengar,gengar,Mega,1,ghost,poison,60,65,80,170,95,130,1.4,40.5
3567,Onix,onix,,1,rock,ground,35,45,160,30,45,70,8.8,210
3568,Drowzee,drowzee,,1,psychic,,60,48,45,43,90,42,1,32.4
3569,Hypno,hypno,,1,psychic,,85,73,70,73,115,67,1.6,75.6
3570,Krabby,krabby,,1,water,,30,105,90,25,25,50,0.4,6.5
3571,Kingler,kingler,,1,water,,55,130,115,50,50,75,1.3,60
3572,Voltorb,voltorb,,1,electric,,40,30,50,55,55,100,0.5,10.4
3573,Voltorb,voltorb,Hisui,1,electric,grass,40,30,50,55,55,100,0.5,13
3574,Electrode,electrode,,1,electric,,60,50,70,80,80,150,1.2,66.6
3575,Electrode,electrode,Hisui,1,electric,grass,60,50,70,80,80,150,1.2,71
3576,Exeggcute,exeggcute,,1,grass,psychic,60,40,80,60,45,40,0.4,2.5
3577,Exeggutor,exeggutor,,1,grass,psychic,95,95,85,125,75,55,2,120
3578,Exeggutor,exeggutor,Alola,1,grass,dragon,95,105,85,125,75,45,10.9,415.6
3579,Cubone,cubone,,1,ground,,50,50,95,40,50,35,0.4,6.5
3580,Marowak,marowak,,1,ground,,60,80,110,50,80,45,1,45
3581,Marowak,marowak,Alola,1,fire,ghost,60,80,110,50,80,45,1,34
3582,Marowak,marowak,Alola-Totem,1,fire,ghost,60,80,110,50,80,45,1.7,98
3583,Hitmonlee,hitmonlee,,1,fighting,,50,120,53,35,110,87,1.5,49.8
3584,Hitmonchan,hitmonchan,,1,fighting,,50,105,79,35,110,76,1.4,50.2
3585,Lickitung,lickitung,,1,normal,,90,55,75,60,75,30,1.2,65.5
3586,Koffing,koffing,,1,poison,,40,65,95,60,45,35,0.6,1
3587,Weezing,weezing,,1,poison,,65,90,120,85,70,60,1.2,9.5
3588,Weezing,weezing,Galar,1,poison,fairy,65,90,120,85,70,60,3,16
3589,Rhyhorn,rhyhorn,,1,ground,rock,80,85,95,30,30,25,1,115
3590,Rhydon,rhydon,,1,ground,rock,105,130,120,45,45,40,1.9,120
3591,Chansey,chansey,,1,normal,,250,5,5,35,105,50,1.1,34.6
3592,Tangela,tangela,,1,grass,,65,55,115,100,40,60,1,35
3593,Kangaskhan,kangaskhan,,1,normal,,105,95,80,40,80,90,2.2,80
3594,Kangaskhan,kangaskhan,Mega,1,normal,,105,125,100,60,100,100,2.2,100
3595,Horsea,horsea,,1,water,,30,40,70,70,25,60,0.4,8
3596,Seadra,seadra,,1,water,,55,65,95,95,45,85,1.2,25
3597,Goldeen,goldeen,,1,water,,45,67,60,35,50,63,0.6,15
3598,Seaking,seaking,,1,water,,80,92,65,65,80,68,1.3,39
3599,Staryu,staryu,,1,water,,30,45,55,70,55,85,0.8,34.5
3600,Starmie,starmie,,1,water,psychic,60,75,85,100,85,115,1.1,80
3601,Mr. Mime,mrmime,,1,psychic,fairy,40,45,65,100,120,90,1.3,54.5
3602,Mr. Mime,mrmime,Galar,1,ice,psychic,50,65,65,90,90,100,1.4,56.8
3603,Scyther,scyther,,1,bug,flying,70,110,80,55,80,105,1.5,56
3604,Jynx,jynx,,1,ice,psychic,65,50,35,115,95,95,1.4,40.6
3605,Electabuzz,electabuzz,,1,electric,,65,83,57,95,85,105,1.1,30
3606,Magmar,magmar,,1,fire,,65,95,57,100,85,93,1.3,44.5
3607,Pinsir,pinsir,,1,bug,,65,125,100,55,70,85,1.5,55
3608,Pinsir,pinsir,Mega,1,bug,flying,65,155,120,65,90,105,1.7,59
3609,Tauros,tauros,,1,normal,,75,100,95,40,70,110,1.4,88.4
3610,Tauros,tauros,Paldea-Combat,1,fighting,,75,110,105,30,70,100,1.4,115
3611,Tauros,tauros,Paldea-Blaze,1,fighting,fire,75,110,105,30,70,100,1.4,85
3612,Tauros,tauros,Paldea-Aqua,1,fighting,water,75,110,105,30,70,100,1.4,110
3613,Magikarp,magikarp,,1,water,,20,10,55,15,20,80,0.9,10
3614,Gyarados,gyarados,,1,water,flying,95,125,79,60,100,81,6.5,235
3615,Gyarados,gyarados,Mega,1,water,dark,95,155,109,70,130,81,6.5,305
3616,Lapras,lapras,,1,water,ice,130,85,80,85,95,60,2.5,220
3617,Ditto,ditto,,1,normal,,48,48,48,48,48,48,0.3,4
3618,Eevee,eevee,,1,normal,,55,55,50,45,65,55,0.3,6.5
3619,Eevee,eevee,Starter,1,normal,,65,75,70,65,85,75,0.3,6.5
3620,Vaporeon,vaporeon,,1,water,,130,65,60,110,95,65,1,29
3621,Jolteon,jolteon,,1,electric,,65,65,60,110,95,130,0.8,24.5
3622,Flareon,flareon,,1,fire,,65,130,60,95,110,65,0.9,25
3623,Porygon,porygon,,1,normal,,65,60,70,85,75,40,0.8,36.5
3624,Omanyte,omanyte,,1,rock,water,35,40,100,90,55,35,0.4,7.5
3625,Omastar,omastar,,1,rock,water,70,60,125,115,70,55,1,35
3626,Kabuto,kabuto,,1,rock,water,30,80,90,55,45,55,0.5,11.5
3627,Kabutops,kabutops,,1,rock,water,60,115,105,65,70,80,1.3,40.5
3628,Aerodactyl,aerodactyl,,1,rock,flying,80,105,65,60,75,130,1.8,59
3629,Aerodactyl,aerodactyl,Mega,1,rock,flying,80,135,85,70,95,150,2.1,79
3630,Snorlax,snorlax,,1,normal,,160,110,65,65,110,30,2.1,460
3631,Articuno,articuno,,1,ice,flying,90,85,100,95,125,85,1.7,55.4
3632,Articuno,articuno,Galar,1,psychic,flying,90,85,85,125,100,95,1.7,50.9
3633,Zapdos,zapdos,,1,electric,flying,90,90,85,125,90,100,1.6,52.6
3634,Zapdos,zapdos,Galar,1,fighting,flying,90,125,90,85,90,100,1.6,58.2
3635,Moltres,moltres,,1,fire,flying,90,100,90,125,85,90,2,60
3636,Moltres,moltres,Galar,1,dark,flying,90,85,90,100,125,90,2,66
3637,Dratini,dratini,,1,dragon,,41,64,45,50,50,50,1.8,3.3
3638,Dragonair,dragonair,,1,dragon,,61,84,65,70,70,70,4,16.5
3639,Dragonite,dragonite,,1,dragon,flying,91,134,95,100,100,80,2.2,210
3640,Mewtwo,mewtwo,,1,psychic,,106,110,90,154,90,130,2,122
3641,Mewtwo,mewtwo,Mega-X,1,psychic,fighting,106,190,100,154,100,130,2.3,127
3642,Mewtwo,mewtwo,Mega-Y,1,psychic,,106,150,70,194,120,140,1.5,33
3643,Mew,mew,,1,psychic,,100,100,100,100,100,100,0.4,4
3644,Chikorita,chikorita,,2,grass,,45,49,65,49,65,45,0.9,6.4
3645,Bayleef,bayleef,,2,grass,,60,62,80,63,80,60,1.2,15.8
3646,Meganium,meganium,,2,grass,,80,82,100,83,100,80,1.8,100.5
3647,Cyndaquil,cyndaquil,,2,fire,,39,52,43,60,50,65,0.5,7.9
3648,Quilava,quilava,,2,fire,,58,64,58,80,65,80,0.9,19
3649,Typhlosion,typhlosion,,2,fire,,78,84,78,109,85,100,1.7,79.5
3650,Typhlosion,typhlosion,Hisui,2,fire,ghost,73,84,78,119,85,95,1.6,69.8
3651,Totodile,totodile,,2,water,,50,65,64,44,48,43,0.6,9.5
3652,Croconaw,croconaw,,2,water,,65,80,80,59,63,58,1.1,25
3653,Feraligatr,feraligatr,,2,water,,85,105,100,79,83,78,2.3,88.8
3654,Sentret,sentret,,2,normal,,35,46,34,35,45,20,0.8,6
3655,Furret,furret,,2,normal,,85,76,64,45,55,90,1.8,32.5
3656,Hoothoot,hoothoot,,2,normal,flying,60,30,30,36,56,50,0.7,21.2
3657,Noctowl,noctowl,,2,normal,flying,100,50,50,86,96,70,1.6,40.8
3658,Ledyba,ledyba,,2,bug,flying,40,20,30,40,80,55,1,10.8
3659,Ledian,ledian,,2,bug,flying,55,35,50,55,110,85,1.4,35.6
3660,Spinarak,spinarak,,2,bug,poison,40,60,40,40,40,30,0.5,8.5
3661,Ariados,ariados,,2,bug,poison,70,90,70,60,70,40,1.1,33.5
3662,Crobat,crobat,,2,poison,flying,85,90,80,70,80,130,1.8,75
3663,Chinchou,chinchou,,2,water,electric,75,38,38,56,56,67,0.5,12
3664,Lanturn,lanturn,,2,water,electric,125,58,58,76,76,67,1.2,22.5
3665,Pichu,pichu,,2,electric,,20,40,15,35,35,60,0.3,2
3666,Pichu,pichu,Spiky-eared,2,electric,,20,40,15,35,35,60,0.3,2
3667,Cleffa,cleffa,,2,fairy,,50,25,28,45,55,15,0.3,3
3668,Igglybuff,igglybuff,,2,normal,fairy,90,30,15,40,20,15,0.3,1
3669,Togepi,togepi,,2,fairy,,35,20,65,40,65,20,0.3,1.5
3670,Togetic,togetic,,2,fairy,flying,55,40,85,80,105,40,0.6,3.2
3671,Natu,natu,,2,psychic,flying,40,50,45,70,45,70,0.2,2
3672,Xatu,xatu,,2,psychic,flying,65,75,70,95,70,95,1.5,15
3673,Mareep,mareep,,2,electric,,55,40,40,65,45,35,0.6,7.8
3674,Flaaffy,flaaffy,,2,electric,,70,55,55,80,60,45,0.8,13.3
3675,Ampharos,ampharos,,2,electric,,90,75,85,115,90,55,1.4,61.5
3676,Ampharos,ampharos,Mega,2,electric,dragon,90,95,105,165,110,45,1.4,61.5
3677,Bellossom,bellossom,,2,grass,,75,80,95,90,100,50,0.4,5.8
3678,Marill,marill,,2,water,fairy,70,20,50,20,50,40,0.4,8.5
3679,Azumarill,azumarill,,2,water,fairy,100,50,80,60,80,50,0.8,28.5
3680,Sudowoodo,sudowoodo,,2,rock,,70,100,115,30,65,30,1.2,38
3681,Politoed,politoed,,2,water,,90,75,75,90,100,70,1.1,33.9
3682,Hoppip,hoppip,,2,grass,flying,35,35,40,35,55,50,0.4,0.5
3683,Skiploom,skiploom,,2,grass,flying,55,45,50,45,65,80,0.6,1
3684,Jumpluff,jumpluff,,2,grass,flying,75,55,70,55,95,110,0.8,3
3685,Aipom,aipom,,2,normal,,55,70,55,40,55,85,0.8,11.5
3686,Sunkern,sunkern,,2,grass,,30,30,30,30,30,30,0.3,1.8
3687,Sunflora,sunflora,,2,grass,,75,75,55,105,85,30,0.8,8.5
3688,Yanma,yanma,,2,bug,flying,65,65,45,75,45,95,1.2,38
3689,Wooper,wooper,,2,water,ground,55,45,45,25,25,15,0.4,8.5
3690,Wooper,wooper,Paldea,2,poison,ground,55,45,45,25,25,15,0.4,11
3691,Quagsire,quagsire,,2,water,ground,95,85,85,65,65,35,1.4,75
3692,Espeon,espeon,,2,psychic,,65,65,60,130,95,110,0.9,26.5
3693,Umbreon,umbreon,,2,dark,,95,65,110,60,130,65,1,27
3694,Murkrow,murkrow,,2,dark,flying,60,85,42,85,42,91,0.5,2.1
3695,Slowking,slowking,,2,water,psychic,95,75,80,100,110,30,2,79.5
3696,Slowking,slowking,Galar,2,poison,psychic,95,65,80,110,110,30,1.8,79.5
3697,Misdreavus,misdreavus,,2,ghost,,60,60,60,85,85,85,0.7,1
3698,Unown,unown,A,2,psychic,,48,72,48,72,48,48,0.5,5
3699,Wobbuffet,wobbuffet,,2,psychic,,190,33,58,33,58,33,1.3,28.5
3700,Girafarig,girafarig,,2,normal,psychic,70,80,65,90,65,85,1.5,41.5
3701,Pineco,pineco,,2,bug,,50,65,90,35,35,15,0.6,7.2
3702,Forretress,forretress,,2,bug,steel,75,90,140,60,60,40,1.2,125.8
3703,Dunsparce,dunsparce,,2,normal,,100,70,70,65,65,45,1.5,14
3704,Gligar,gligar,,2,ground,flying,65,75,105,35,65,85,1.1,64.8
3705,Steelix,steelix,,2,steel,ground,75,85,200,55,65,30,9.2,400
3706,Steelix,steelix,Mega,2,steel,ground,75,125,230,55,95,30,10.5,740
3707,Snubbull,snubbull,,2,fairy,,60,80,50,40,40,30,0.6,7.8
3708,Granbull,granbull,,2,fairy,,90,120,75,60,60,45,1.4,48.7
3709,Qwilfish,qwilfish,,2,water,poison,65,95,85,55,55,85,0.5,3.9
3710,Qwilfish,qwilfish,Hisui,2,dark,poison,65,95,85,55,55,85,0.5,3.9
3711,Scizor,scizor,,2,bug,steel,70,130,100,55,80,65,1.8,118
3712,Scizor,scizor,Mega,2,bug,steel,70,150,140,65,100,75,2,125
3713,Shuckle,shuckle,,2,bug,rock,20,10,230,10,230,5,0.6,20.5
3714,Heracross,heracross,,2,bug,fighting,80,125,75,40,95,85,1.5,54
3715,Heracross,heracross,Mega,2,bug,fighting,80,185,115,40,105,75,1.7,62.5
3716,Sneasel,sneasel,,2,dark,ice,55,95,55,35,75,115,0.9,28
3717,Sneasel,sneasel,Hisui,2,fighting,poison,55,95,55,35,75,115,0.9,27
3718,Teddiursa,teddiursa,,2,normal,,60,80,50,50,50,40,0.6,8.8
3719,Ursaring,ursaring,,2,normal,,90,130,75,75,75,55,1.8,125.8
3720,Slugma,slugma,,2,fire,,40,40,40,70,40,20,0.7,35
3721,Magcargo,magcargo,,2,fire,rock,60,50,120,90,80,30,0.8,55
3722,Swinub,swinub,,2,ice,ground,50,50,40,30,30,50,0.4,6.5
3723,Piloswine,piloswine,,2,ice,ground,100,100,80,60,60,50,1.1,55.8
3724,Corsola,corsola,,2,water,rock,65,55,95,65,95,35,0.6,5
3725,Corsola,corsola,Galar,2,ghost,,60,55,100,65,100,30,0.6,0.5
3726,Remoraid,remoraid,,2,water,,35,65,35,65,35,65,0.6,12
3727,Octillery,octillery,,2,water,,75,105,75,105,75,45,0.9,28.5
3728,Delibird,delibird,,2,ice,flying,45,55,45,65,45,75,0.9,16
3729,Mantine,mantine,,2,water,flying,85,40,70,80,140,70,2.1,220
3730,Skarmory,skarmory,,2,steel,flying,65,80,140,40,70,70,1.7,50.5
3731,Houndour,houndour,,2,dark,fire,45,60,30,80,50,65,0.6,10.8
3732,Houndoom,houndoom,,2,dark,fire,75,90,50,110,80,95,1.4,35
3733,Houndoom,houndoom,Mega,2,dark,fire,75,90,90,140,90,115,1.9,49.5
3734,Kingdra,kingdra,,2,water,dragon,75,95,95,95,95,85,1.8,152
3735,Phanpy,phanpy,,2,ground,,90,60,60,40,40,40,0.5,33.5
3736,Donphan,donphan,,2,ground,,90,120,120,60,60,50,1.1,120
3737,Porygon2,porygon2,,2,normal,,85,80,90,105,95,60,0.6,32.5
3738,Stantler,stantler,,2,normal,,73,95,62,85,65,85,1.4,71.2
3739,Smeargle,smeargle,,2,normal,,55,20,35,20,45,75,1.2,58
3740,Tyrogue,tyrogue,,2,fighting,,35,35,35,35,35,35,0.7,21
3741,Hitmontop,hitmontop,,2,fighting,,50,95,95,35,110,70,1.4,48
3742,Smoochum,smoochum,,2,ice,psychic,45,30,15,85,65,65,0.4,6
3743,Elekid,elekid,,2,electric,,45,63,37,65,55,95,0.6,23.5
3744,Magby,magby,,2,fire,,45,75,37,70,55,83,0.7,21.4
3745,Miltank,miltank,,2,normal,,95,80,105,40,70,100,1.2,75.5
3746,Blissey,blissey,,2,normal,,255,10,10,75,135,55,1.5,46.8
3747,Raikou,raikou,,2,electric,,90,85,75,115,100,115,1.9,178
3748,Entei,entei,,2,fire,,115,115,85,90,75,100,2.1,198
3749,Suicune,suicune,,2,water,,100,75,115,90,115,85,2,187
3750,Larvitar,larvitar,,2,rock,ground,50,64,50,45,50,41,0.6,72
3751,Pupitar,pupitar,,2,rock,ground,70,84,70,65,70,51,1.2,152
3752,Tyranitar,tyranitar,,2,rock,dark,100,134,110,95,100,61,2,202
3753,Tyranitar,tyranitar,Mega,2,rock,dark,100,164,150,95,120,71,2.5,255
3754,Lugia,lugia,,2,psychic,flying,106,90,130,90,154,110,5.2,216
3755,Ho-Oh,hooh,,2,fire,flying,106,130,90,110,154,90,3.8,199
3756,Celebi,celebi,,2,psychic,grass,100,100,100,100,100,100,0.6,5
3757,Treecko,treecko,,3,grass,,40,45,35,65,55,70,0.5,5
3758,Grovyle,grovyle,,3,grass,,50,65,45,85,65,95,0.9,21.6
3759,Sceptile,sceptile,,3,grass,,70,85,65,105,85,120,1.7,52.2
3760,Sceptile,sceptile,Mega,3,grass,dragon,70,110,75,145,85,145,1.9,55.2
3761,Torchic,torchic,,3,fire,,45,60,40,70,50,45,0.4,2.5
3762,Combusken,combusken,,3,fire,fighting,60,85,60,85,60,55,0.9,19.5
3763,Blaziken,blaziken,,3,fire,fighting,80,120,70,110,70,80,1.9,52
3764,Blaziken,blaziken,Mega,3,fire,fighting,80,160,80,130,80,100,1.9,52
3765,Mudkip,mudkip,,3,water,,50,70,50,50,50,40,0.4,7.6
3766,Marshtomp,marshtomp,,3,water,ground,70,85,70,60,70,50,0.7,28
3767,Swampert,swampert,,3,water,ground,100,110,90,85,90,60,1.5,81.9
3768,Swampert,swampert,Mega,3,water,ground,100,150,110,95,110,70,1.9,102
3769,Poochyena,poochyena,,3,dark,,35,55,35,30,30,35,0.5,13.6
3770,Mightyena,mightyena,,3,dark,,70,90,70,60,60,70,1,37
3771,Zigzagoon,zigzagoon,,3,normal,,38,30,41,30,41,60,0.4,17.5
3772,Zigzagoon,zigzagoon,Galar,3,dark,normal,38,30,41,30,41,60,0.4,17.5
3773,Linoone,linoone,,3,normal,,78,70,61,50,61,100,0.5,32.5
3774,Linoone,linoone,Galar,3,dark,normal,78,70,61,50,61,100,0.5,32.5
